aoa,item_id,item_kind,item_definition,category,lexical_category,uni_lemma,complexity_category,language
30,item_165,word,raqueta,toys,nouns,racket,NA,Spanish (European)
30,item_181,word,patines,vehicles,nouns,skate (object),NA,Spanish (European)
30,item_189,word,batido,food_drink,nouns,smoothie,NA,Spanish (European)
30,item_224,word,pastel,food_drink,nouns,pie,NA,Spanish (European)
30,item_255,word,cinturón,clothing,nouns,belt,NA,Spanish (European)
30,item_256,word,cremallera,clothing,nouns,zipper,NA,Spanish (European)
30,item_257,word,falda,clothing,nouns,skirt,NA,Spanish (European)
30,item_336,word,mechero,household,nouns,lighter,NA,Spanish (European)
26,item_109,word,בשר,food_drink,nouns,meat,NA,Hebrew
26,item_118,word,חמוצים/ מלפפון חמוץ,food_drink,nouns,pickle,NA,Hebrew
26,item_210,word,צואר,body_parts,nouns,neck,NA,Hebrew
26,item_237,word,מכונת כביסה,furniture_rooms,nouns,washing machine,NA,Hebrew
26,item_287,word,קערה/ קערית,household,nouns,bowl,NA,Hebrew
26,item_301,word,גג,outside,nouns,roof,NA,Hebrew
26,item_311,word,מדרכה,outside,nouns,sidewalk,NA,Hebrew
27,item_73,word,קטר,vehicles,nouns,NA,NA,Hebrew
27,item_80,word,דבק,toys,nouns,glue (object),NA,Hebrew
27,item_81,word,חרוזים,toys,nouns,beads,NA,Hebrew
27,item_92,word,עפרון,toys,nouns,pencil,NA,Hebrew
27,item_115,word,ופלה,food_drink,nouns,pancake,NA,Hebrew
27,item_153,word,קרקר,food_drink,nouns,cracker,NA,Hebrew
27,item_154,word,ריבה,food_drink,nouns,jam,NA,Hebrew
27,item_167,word,גופיה,clothing,nouns,NA,NA,Hebrew
27,item_185,word,סוודר,clothing,nouns,sweater,NA,Hebrew
27,item_274,word,מפית,household,nouns,napkin,NA,Hebrew
27,item_275,word,מצלמה,household,nouns,camera,NA,Hebrew
27,item_283,word,פטיש,household,nouns,hammer,NA,Hebrew
28,item_66,word,אמבולנס,vehicles,nouns,ambulance,NA,Hebrew
28,item_91,word,עט,toys,nouns,pen,NA,Hebrew
28,item_131,word,ממתק,food_drink,nouns,candy,NA,Hebrew
28,item_158,word,שעועית,food_drink,nouns,beans,NA,Hebrew
28,item_171,word,חגורה,clothing,nouns,belt,NA,Hebrew
28,item_221,word,וילון,furniture_rooms,nouns,curtain,NA,Hebrew
28,item_232,word,לול,furniture_rooms,nouns,play pen,NA,Hebrew
28,item_238,word,מפה,furniture_rooms,nouns,tablecloth,NA,Hebrew
28,item_250,word,ארנק,household,nouns,purse,NA,Hebrew
28,item_257,word,כסף,household,nouns,money,NA,Hebrew
28,item_268,word,מחבת,household,nouns,NA,NA,Hebrew
28,item_281,word,סל,household,nouns,basket,NA,Hebrew
28,item_297,word,ארגז חול,outside,nouns,sandbox,NA,Hebrew
29,item_173,word,חצאית,clothing,nouns,skirt,NA,Hebrew
29,item_225,word,חניה/ מוסך,furniture_rooms,nouns,garage,NA,Hebrew
29,item_319,word,צינור,outside,nouns,hose,NA,Hebrew
30,item_21,word,ג'וק/ תיקן,animals,nouns,bug,NA,Hebrew
30,item_98,word,אגוזים,food_drink,nouns,nut,NA,Hebrew
30,item_135,word,נקניק,food_drink,nouns,ham,NA,Hebrew
30,item_168,word,ג'ינס,clothing,nouns,jeans,NA,Hebrew
30,item_189,word,צעיף,clothing,nouns,scarf,NA,Hebrew
30,item_240,word,מרפסת,furniture_rooms,nouns,porch,NA,Hebrew
30,item_282,word,עציץ,household,nouns,flower pot,NA,Hebrew
31,item_68,word,הליקופטר,vehicles,nouns,helicopter,NA,Hebrew
31,item_79,word,גיר,toys,nouns,chalk,NA,Hebrew
31,item_132,word,מסטיק,food_drink,nouns,gum,NA,Hebrew
31,item_147,word,צימוקים,food_drink,nouns,raisin,NA,Hebrew
31,item_190,word,רוכסן/ ריצ'רץ,clothing,nouns,zipper,NA,Hebrew
31,item_223,word,חדר שינה,furniture_rooms,nouns,bedroom,NA,Hebrew
31,item_229,word,כורסה,furniture_rooms,nouns,armchair,NA,Hebrew
32,item_22,word,גור,animals,nouns,puppy,NA,Hebrew
32,item_35,word,טווס,animals,nouns,peacock,NA,Hebrew
32,item_149,word,קולה,food_drink,nouns,soda,NA,Hebrew
32,item_184,word,נעלי ספורט/ התעמלות,clothing,nouns,sneaker,NA,Hebrew
32,item_263,word,מגב,household,nouns,mop (object),NA,Hebrew
32,item_321,word,רחוב,outside,nouns,street,NA,Hebrew
33,item_28,word,זאב,animals,nouns,wolf,NA,Hebrew
33,item_45,word,סנאי,animals,nouns,squirrel,NA,Hebrew
33,item_67,word,ג'יפ,vehicles,nouns,jeep,NA,Hebrew
33,item_169,word,גרביונים/ טייטס,clothing,nouns,tights,NA,Hebrew
33,item_271,word,מסמר,household,nouns,nail (object),NA,Hebrew
33,item_285,word,צמח,household,nouns,plant,NA,Hebrew
33,item_288,word,רדיו,household,nouns,radio,NA,Hebrew
33,item_289,word,שואב אבק,household,nouns,vacuum,NA,Hebrew
34,item_17,word,אייל/ צבי/ במבי,animals,nouns,deer,NA,Hebrew
34,item_265,word,מגש,household,nouns,tray,NA,Hebrew
35,item_134,word,מרגרינה/ חמאה,food_drink,nouns,butter,NA,Hebrew
35,item_312,word,ממטרה,outside,nouns,sprinkler,NA,Hebrew
18,item_331,word,pain,food_drink,nouns,bread,NA,French (French)
19,item_62,word,chat,animals,nouns,cat,NA,French (French)
19,item_98,word,ballon,toys,nouns,ball,NA,French (French)
19,item_124,word,chaussure,clothing,nouns,shoe,NA,French (French)
19,item_305,word,eau,food_drink,nouns,water (beverage),NA,French (French)
19,item_311,word,gâteau,food_drink,nouns,cake,NA,French (French)
20,item_53,word,voiture,vehicles,nouns,car,NA,French (French)
20,item_65,word,chien,animals,nouns,dog,NA,French (French)
20,item_122,word,chaussettes,clothing,nouns,sock,NA,French (French)
20,item_273,word,main,body_parts,nouns,hand,NA,French (French)
20,item_275,word,nez,body_parts,nouns,nose,NA,French (French)
20,item_279,word,pied,body_parts,nouns,foot,NA,French (French)
21,item_76,word,lapin,animals,nouns,bunny,NA,French (French)
21,item_82,word,oiseau,animals,nouns,bird,NA,French (French)
21,item_121,word,chapeau,clothing,nouns,hat,NA,French (French)
21,item_123,word,chausson/pantoufle,clothing,nouns,slipper,NA,French (French)
21,item_129,word,couche,clothing,nouns,diaper,NA,French (French)
21,item_156,word,eau,outside,nouns,water (not beverage),NA,French (French)
21,item_206,word,biberon,household,nouns,bottle,NA,French (French)
21,item_257,word,aïe bobo,body_parts,nouns,owie,NA,French (French)
21,item_281,word,tête,body_parts,nouns,head,NA,French (French)
21,item_284,word,yeux,body_parts,nouns,eye,NA,French (French)
21,item_286,word,banane,food_drink,nouns,banana,NA,French (French)
21,item_338,word,pomme,food_drink,nouns,apple,NA,French (French)
22,item_41,word,bateau,vehicles,nouns,boat,NA,French (French)
22,item_52,word,vélo,vehicles,nouns,bicycle,NA,French (French)
22,item_61,word,canard,animals,nouns,duck,NA,French (French)
22,item_87,word,poisson,animals,nouns,fish (animal),NA,French (French)
22,item_95,word,vache,animals,nouns,cow,NA,French (French)
22,item_109,word,livre,toys,nouns,book,NA,French (French)
22,item_137,word,pantalon,clothing,nouns,pants,NA,French (French)
22,item_159,word,fleur,outside,nouns,flower,NA,French (French)
22,item_219,word,cuillère,household,nouns,spoon,NA,French (French)
22,item_258,word,bouche,body_parts,nouns,mouth,NA,French (French)
22,item_260,word,cheveux,body_parts,nouns,hair,NA,French (French)
22,item_263,word,dent,body_parts,nouns,tooth,NA,French (French)
22,item_277,word,oreille,body_parts,nouns,ear,NA,French (French)
22,item_297,word,chocolat,food_drink,nouns,chocolate,NA,French (French)
22,item_379,word,lit,furniture_rooms,nouns,bed,NA,French (French)
22,item_384,word,pot,furniture_rooms,nouns,jar,NA,French (French)
23,item_40,word,avion,vehicles,nouns,airplane,NA,French (French)
23,item_43,word,camion,vehicles,nouns,truck,NA,French (French)
23,item_46,word,moto,vehicles,nouns,motorcycle,NA,French (French)
23,item_47,word,poussette,vehicles,nouns,stroller,NA,French (French)
23,item_63,word,cheval,animals,nouns,horse,NA,French (French)
23,item_66,word,cochon,animals,nouns,pig,NA,French (French)
23,item_80,word,nounours,animals,nouns,teddybear,NA,French (French)
23,item_89,word,poule,animals,nouns,chicken (animal),NA,French (French)
23,item_140,word,pyjama,clothing,nouns,pajamas,NA,French (French)
23,item_214,word,clefs,household,nouns,key,NA,French (French)
23,item_217,word,couteau,household,nouns,knife,NA,French (French)
23,item_221,word,fourchette,household,nouns,fork,NA,French (French)
23,item_225,word,lunettes,household,nouns,glasses,NA,French (French)
23,item_241,word,pot,household,nouns,jar,NA,French (French)
23,item_320,word,lait,food_drink,nouns,milk,NA,French (French)
23,item_332,word,pâtes,food_drink,nouns,pasta,NA,French (French)
23,item_357,word,yaourt,food_drink,nouns,yogurt,NA,French (French)
23,item_363,word,chaise,furniture_rooms,nouns,chair,NA,French (French)
23,item_383,word,porte,furniture_rooms,nouns,door,NA,French (French)
24,item_49,word,train,vehicles,nouns,train,NA,French (French)
24,item_71,word,éléphant,animals,nouns,elephant,NA,French (French)
24,item_77,word,lion,animals,nouns,lion,NA,French (French)
24,item_78,word,loup,animals,nouns,wolf,NA,French (French)
24,item_79,word,mouton,animals,nouns,sheep,NA,French (French)
24,item_83,word,ours,animals,nouns,bear,NA,French (French)
24,item_94,word,tortue,animals,nouns,turtle,NA,French (French)
24,item_97,word,balle,toys,nouns,ball,NA,French (French)
24,item_103,word,crayon,toys,nouns,pen/pencil,NA,French (French)
24,item_118,word,bottes,clothing,nouns,boots,NA,French (French)
24,item_135,word,manteau,clothing,nouns,coat,NA,French (French)
24,item_162,word,lune,outside,nouns,moon,NA,French (French)
24,item_168,word,pluie,outside,nouns,rain,NA,French (French)
24,item_171,word,soleil,outside,nouns,sun,NA,French (French)
24,item_172,word,toboggan,outside,nouns,slide (object),NA,French (French)
24,item_204,word,assiette,household,nouns,plate,NA,French (French)
24,item_211,word,brosse à dent,household,nouns,toothbrush,NA,French (French)
24,item_230,word,musique,household,nouns,music,NA,French (French)
24,item_242,word,poubelle,household,nouns,trash,NA,French (French)
24,item_254,word,téléphone,household,nouns,telephone,NA,French (French)
24,item_256,word,verre,household,nouns,glass,NA,French (French)
24,item_259,word,bras,body_parts,nouns,arm,NA,French (French)
24,item_264,word,doigt,body_parts,nouns,finger,NA,French (French)
24,item_266,word,fesses,body_parts,nouns,butt,NA,French (French)
24,item_283,word,ventre,body_parts,nouns,tummy,NA,French (French)
24,item_300,word,compote,food_drink,nouns,jam,NA,French (French)
24,item_310,word,fromage,food_drink,nouns,cheese,NA,French (French)
24,item_337,word,poisson,food_drink,nouns,fish (food),NA,French (French)
24,item_387,word,table,furniture_rooms,nouns,table,NA,French (French)
25,item_48,word,tracteur,vehicles,nouns,tractor,NA,French (French)
25,item_68,word,crocodile,animals,nouns,crocodile,NA,French (French)
25,item_73,word,girafe,animals,nouns,giraffe,NA,French (French)
25,item_74,word,grenouille,animals,nouns,frog,NA,French (French)
25,item_84,word,papillon,animals,nouns,butterfly,NA,French (French)
25,item_91,word,singe,animals,nouns,monkey,NA,French (French)
25,item_100,word,cadeau,toys,nouns,present,NA,French (French)
25,item_111,word,poupée,toys,nouns,doll,NA,French (French)
25,item_116,word,bavoir/bavette,clothing,nouns,bib,NA,French (French)
25,item_117,word,body,clothing,nouns,NA,NA,French (French)
25,item_119,word,boutons,clothing,nouns,button,NA,French (French)
25,item_130,word,culotte/slip,clothing,nouns,underpants,NA,French (French)
25,item_139,word,pull,clothing,nouns,sweater,NA,French (French)
25,item_153,word,caillou,outside,nouns,stone,NA,French (French)
25,item_177,word,vent,outside,nouns,wind,NA,French (French)
25,item_203,word,aspirateur,household,nouns,vacuum,NA,French (French)
25,item_205,word,balai,household,nouns,broom,NA,French (French)
25,item_224,word,lumière,household,nouns,light (object),NA,French (French)
25,item_236,word,photo,household,nouns,photo,NA,French (French)
25,item_244,word,savon,household,nouns,soap,NA,French (French)
25,item_269,word,jambe,body_parts,nouns,leg,NA,French (French)
25,item_270,word,joue,body_parts,nouns,cheek,NA,French (French)
25,item_278,word,pénis/zizi…,body_parts,nouns,penis,NA,French (French)
25,item_288,word,beurre,food_drink,nouns,butter,NA,French (French)
25,item_290,word,bonbons,food_drink,nouns,candy,NA,French (French)
25,item_293,word,carottes,food_drink,nouns,carrot,NA,French (French)
25,item_365,word,chambre,furniture_rooms,nouns,bedroom,NA,French (French)
25,item_366,word,cuisine,furniture_rooms,nouns,kitchen,NA,French (French)
25,item_368,word,douche,furniture_rooms,nouns,shower,NA,French (French)
25,item_388,word,télé,furniture_rooms,nouns,tv,NA,French (French)
26,item_92,word,souris,animals,nouns,mouse,NA,French (French)
26,item_108,word,jouet,toys,nouns,toy (object),NA,French (French)
26,item_132,word,gants,clothing,nouns,glove,NA,French (French)
26,item_147,word,arbre,outside,nouns,tree,NA,French (French)
26,item_158,word,étoile,outside,nouns,star,NA,French (French)
26,item_163,word,neige,outside,nouns,snow,NA,French (French)
26,item_164,word,nuage,outside,nouns,cloud,NA,French (French)
26,item_167,word,piscine,outside,nouns,pool,NA,French (French)
26,item_208,word,bol,household,nouns,bowl,NA,French (French)
26,item_209,word,bouteille,household,nouns,bottle,NA,French (French)
26,item_210,word,brosse,household,nouns,brush (object),NA,French (French)
26,item_213,word,ciseaux,household,nouns,scissors,NA,French (French)
26,item_229,word,mouchoir,household,nouns,tissue,NA,French (French)
26,item_234,word,papier,household,nouns,paper,NA,French (French)
26,item_245,word,seau,household,nouns,bucket,NA,French (French)
26,item_247,word,serviette,household,nouns,towel,NA,French (French)
26,item_268,word,genou,body_parts,nouns,knee,NA,French (French)
26,item_271,word,langue,body_parts,nouns,tongue,NA,French (French)
26,item_292,word,café,food_drink,nouns,coffee,NA,French (French)
26,item_308,word,fraise,food_drink,nouns,strawberry,NA,French (French)
26,item_329,word,œuf,food_drink,nouns,egg,NA,French (French)
26,item_341,word,poulet,food_drink,nouns,chicken (food),NA,French (French)
26,item_348,word,soupe,food_drink,nouns,soup,NA,French (French)
26,item_351,word,sucre,food_drink,nouns,sugar,NA,French (French)
26,item_355,word,viande,food_drink,nouns,meat,NA,French (French)
26,item_358,word,baignoire,furniture_rooms,nouns,bath,NA,French (French)
26,item_361,word,canapé,furniture_rooms,nouns,couch,NA,French (French)
26,item_370,word,escalier,furniture_rooms,nouns,stairs,NA,French (French)
27,item_42,word,bus,vehicles,nouns,bus,NA,French (French)
27,item_54,word,abeille,animals,nouns,bee,NA,French (French)
27,item_67,word,coq,animals,nouns,rooster,NA,French (French)
27,item_72,word,fourmi,animals,nouns,ant,NA,French (French)
27,item_75,word,hibou,animals,nouns,owl,NA,French (French)
27,item_93,word,tigre,animals,nouns,tiger,NA,French (French)
27,item_99,word,bulles,toys,nouns,bubbles,NA,French (French)
27,item_106,word,histoire,toys,nouns,story,NA,French (French)
27,item_107,word,jeu,toys,nouns,game,NA,French (French)
27,item_148,word,arrosoir,outside,nouns,watering can,NA,French (French)
27,item_150,word,balançoire,outside,nouns,swing (object),NA,French (French)
27,item_154,word,ciel,outside,nouns,sky,NA,French (French)
27,item_160,word,herbe,outside,nouns,grass,NA,French (French)
27,item_161,word,jardin,outside,nouns,garden,NA,French (French)
27,item_165,word,pelle,outside,nouns,shovel,NA,French (French)
27,item_207,word,boîte,household,nouns,box,NA,French (French)
27,item_216,word,coussins,household,nouns,pillow,NA,French (French)
27,item_218,word,couverture,household,nouns,blanket,NA,French (French)
27,item_220,word,feuille,household,nouns,paper,NA,French (French)
27,item_227,word,médicaments,household,nouns,medicine,NA,French (French)
27,item_274,word,menton,body_parts,nouns,chin,NA,French (French)
27,item_280,word,pouce,body_parts,nouns,thumb,NA,French (French)
27,item_309,word,frites,food_drink,nouns,french fries,NA,French (French)
27,item_313,word,glace,food_drink,nouns,ice cream,NA,French (French)
27,item_316,word,haricot,food_drink,nouns,beans,NA,French (French)
27,item_330,word,orange,food_drink,nouns,orange (food),NA,French (French)
27,item_339,word,pomme de terre,food_drink,nouns,potato,NA,French (French)
27,item_342,word,purée,food_drink,nouns,potato,NA,French (French)
27,item_347,word,sel,food_drink,nouns,salt,NA,French (French)
27,item_374,word,fenêtre,furniture_rooms,nouns,window,NA,French (French)
27,item_375,word,four,furniture_rooms,nouns,oven,NA,French (French)
27,item_385,word,salle de bain,furniture_rooms,nouns,bathroom,NA,French (French)
28,item_44,word,camion de pompier,vehicles,nouns,firetruck,NA,French (French)
28,item_45,word,hélicoptère,vehicles,nouns,helicopter,NA,French (French)
28,item_56,word,âne,animals,nouns,donkey,NA,French (French)
28,item_58,word,bébé chat,animals,nouns,kitty,NA,French (French)
28,item_110,word,pâte à modeler,toys,nouns,clay,NA,French (French)
28,item_131,word,écharpe,clothing,nouns,scarf,NA,French (French)
28,item_141,word,robe,clothing,nouns,dress (object),NA,French (French)
28,item_143,word,short,clothing,nouns,shorts,NA,French (French)
28,item_145,word,tee-shirt,clothing,nouns,t-shirt,NA,French (French)
28,item_151,word,baton,outside,nouns,stick,NA,French (French)
28,item_170,word,rue/route,outside,nouns,road,NA,French (French)
28,item_251,word,sucette,household,nouns,pacifier,NA,French (French)
28,item_267,word,figure/visage,body_parts,nouns,face,NA,French (French)
28,item_276,word,nombril,body_parts,nouns,belly button,NA,French (French)
28,item_301,word,confiture,food_drink,nouns,jam,NA,French (French)
28,item_334,word,petits pois,food_drink,nouns,peas,NA,French (French)
28,item_352,word,tartine,food_drink,nouns,toast,NA,French (French)
28,item_373,word,fauteuil,furniture_rooms,nouns,armchair,NA,French (French)
28,item_376,word,frigo,furniture_rooms,nouns,refrigerator,NA,French (French)
28,item_377,word,garage,furniture_rooms,nouns,garage,NA,French (French)
29,item_59,word,bébé chien,animals,nouns,puppy,NA,French (French)
29,item_64,word,chèvre,animals,nouns,goat,NA,French (French)
29,item_70,word,écureuil,animals,nouns,squirrel,NA,French (French)
29,item_96,word,zèbre,animals,nouns,zebra,NA,French (French)
29,item_112,word,puzzle,toys,nouns,puzzle,NA,French (French)
29,item_114,word,stylo,toys,nouns,pen/pencil,NA,French (French)
29,item_125,word,chemise,clothing,nouns,shirt,NA,French (French)
29,item_127,word,collier,clothing,nouns,necklace,NA,French (French)
29,item_152,word,bonhomme de neige,outside,nouns,snowman,NA,French (French)
29,item_157,word,échelle,outside,nouns,ladder,NA,French (French)
29,item_175,word,trottoir,outside,nouns,sidewalk,NA,French (French)
29,item_223,word,lampe,household,nouns,lamp,NA,French (French)
29,item_226,word,marteau,household,nouns,hammer,NA,French (French)
29,item_228,word,montre,household,nouns,watch (object),NA,French (French)
29,item_233,word,panier,household,nouns,basket,NA,French (French)
